hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,lead_time_category,guest_type,estimated_revenue
City Hotel,1,367,2015,October,43,19,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Contract,62.0,0,0,Canceled,01/01/2015,90+ days,Couple,124.0
Resort Hotel,0,2,2017,February,5,3,0,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient-Party,87.0,1,1,Check-Out,05/02/2017,0-7 days,Couple,174.0
City Hotel,0,69,2015,December,53,29,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Contract,92.43,0,0,Check-Out,05/01/2016,31-90 days,Couple,647.01
City Hotel,1,4,2015,September,38,16,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,147.6,0,1,No-Show,16/09/2015,0-7 days,Couple,442.79999999999995
Resort Hotel,1,129,2016,August,33,12,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,189.0,0,0,Canceled,08/04/2016,90+ days,Couple,567.0
City Hotel,0,38,2016,August,34,15,1,5,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,177.3,1,2,Check-Out,21/08/2016,31-90 days,Group,1063.8000000000002
Resort Hotel,0,11,2017,June,24,16,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,149.0,1,1,Check-Out,18/06/2017,8-30 days,Couple,298.0
City Hotel,1,140,2017,April,17,28,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,119.0,,0,Transient-Party,130.0,0,0,Canceled,20/03/2017,90+ days,Couple,520.0
City Hotel,1,302,2015,August,33,15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,06/07/2015,90+ days,Couple,248.0
City Hotel,0,8,2015,October,43,23,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,2,7,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,25/10/2015,8-30 days,Solo,130.0
City Hotel,0,33,2016,February,7,8,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,80.3,0,1,Check-Out,12/02/2016,31-90 days,Couple,321.2
City Hotel,1,9,2017,February,8,25,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Contract,68.0,0,0,Canceled,21/02/2017,8-30 days,Couple,272.0
City Hotel,1,149,2017,June,25,24,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,120.0,0,0,Canceled,23/06/2017,90+ days,Solo,120.0
City Hotel,0,4,2016,January,1,2,1,1,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,97.0,0,2,Check-Out,04/01/2016,0-7 days,Solo,194.0
City Hotel,1,300,2015,August,33,13,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Contract,62.0,0,0,Canceled,01/01/2015,90+ days,Couple,124.0
Resort Hotel,1,68,2017,January,1,3,2,5,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,37.8,0,1,Canceled,21/11/2016,31-90 days,Couple,264.59999999999997
Resort Hotel,0,1,2016,April,15,6,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,65.0,0,1,Check-Out,13/04/2016,0-7 days,Couple,455.0
City Hotel,1,332,2017,July,26,1,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,113.4,0,2,Canceled,09/12/2016,90+ days,Couple,453.6
City Hotel,0,51,2017,July,28,11,0,4,2,3.0,0,BB,MEX,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,8.0,,0,Transient,321.5,0,1,Check-Out,15/07/2017,31-90 days,Family,1286.0
Resort Hotel,0,35,2016,October,44,28,0,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,339.0,,0,Transient,78.0,1,2,Check-Out,30/10/2016,31-90 days,Couple,156.0
Resort Hotel,0,3,2017,July,28,10,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,89.6,0,1,Check-Out,13/07/2017,0-7 days,Couple,268.79999999999995
City Hotel,0,19,2017,February,6,10,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,155.0,,0,Transient,120.5,0,1,Check-Out,12/02/2017,8-30 days,Couple,241.0
Resort Hotel,0,18,2016,April,16,11,1,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,4,No Deposit,,,0,Transient,56.0,0,0,Check-Out,12/04/2016,8-30 days,Solo,56.0
Resort Hotel,0,99,2015,September,38,18,1,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,F,0,No Deposit,142.0,,0,Transient,81.2,0,0,Check-Out,21/09/2015,90+ days,Couple,243.60000000000002
City Hotel,0,66,2016,October,43,20,0,2,2,2.0,0,BB,RUS,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,190.8,0,1,Check-Out,22/10/2016,31-90 days,Family,381.6
City Hotel,1,2,2016,April,17,20,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,1,D,D,0,No Deposit,,219.0,0,Transient,110.0,0,0,Canceled,19/04/2016,0-7 days,Solo,110.0
Resort Hotel,0,149,2015,September,37,12,2,5,1,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,275.0,,0,Transient,58.05,0,0,Check-Out,19/09/2015,90+ days,Solo,406.34999999999997
City Hotel,0,60,2017,February,6,10,0,2,2,0.0,0,BB,MCO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,73.46,0,1,Check-Out,12/02/2017,31-90 days,Couple,146.92
Resort Hotel,0,203,2017,April,17,25,0,2,2,0.0,0,HB,AUT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,502.0,,0,Transient-Party,90.0,0,0,Check-Out,27/04/2017,90+ days,Couple,180.0
City Hotel,1,28,2017,August,34,26,1,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.5,0,2,Canceled,07/08/2017,8-30 days,Couple,229.0
Resort Hotel,0,171,2016,April,15,4,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,Non Refund,298.0,,0,Transient-Party,85.0,0,0,Check-Out,06/04/2016,90+ days,Couple,170.0
City Hotel,1,11,2017,February,7,14,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,60.0,0,1,Canceled,07/02/2017,8-30 days,Couple,60.0
Resort Hotel,0,2,2016,December,51,15,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,1,A,D,0,No Deposit,,135.0,0,Transient,36.0,1,0,Check-Out,16/12/2016,0-7 days,Solo,36.0
City Hotel,1,330,2016,October,42,14,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Contract,106.7,0,1,Canceled,22/01/2016,90+ days,Couple,213.4
City Hotel,1,46,2016,December,51,16,1,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,1,Canceled,14/11/2016,31-90 days,Couple,237.60000000000002
City Hotel,0,57,2016,June,24,10,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,90.67,0,1,Check-Out,13/06/2016,31-90 days,Couple,272.01
City Hotel,0,11,2015,December,50,11,0,2,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,0.0,0,1,Check-Out,13/12/2015,8-30 days,Couple,0.0
Resort Hotel,0,198,2017,May,18,5,1,2,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6.0,,0,Transient,54.0,0,1,Check-Out,08/05/2017,90+ days,Couple,162.0
Resort Hotel,0,16,2016,February,6,5,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,58.0,0,1,Check-Out,07/02/2016,8-30 days,Couple,116.0
City Hotel,1,5,2015,September,37,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,124.0,0,1,No-Show,10/09/2015,0-7 days,Couple,248.0
City Hotel,1,266,2016,December,53,26,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,73.95,0,0,Canceled,28/04/2016,90+ days,Couple,295.8
Resort Hotel,0,6,2017,January,2,10,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,181.0,,0,Transient-Party,34.0,1,1,Check-Out,13/01/2017,0-7 days,Couple,102.0
City Hotel,0,230,2016,June,26,19,2,3,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,121.0,,0,Transient,80.75,0,0,Check-Out,24/06/2016,90+ days,Couple,403.75
Resort Hotel,1,338,2017,July,27,6,0,1,2,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,164.0,0,0,Canceled,27/08/2016,90+ days,Family,164.0
City Hotel,0,29,2016,April,17,18,1,3,2,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,163.46,0,2,Check-Out,22/04/2016,8-30 days,Family,653.84
City Hotel,0,0,2015,August,34,17,1,0,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Contract,138.0,0,0,Check-Out,18/08/2015,,Couple,138.0
Resort Hotel,0,239,2015,September,38,19,1,1,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,248.0,,0,Transient-Party,80.0,0,0,Check-Out,21/09/2015,90+ days,Couple,160.0
Resort Hotel,0,115,2017,May,20,17,0,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,85.0,0,2,Check-Out,19/05/2017,90+ days,Couple,170.0
City Hotel,0,211,2016,May,23,31,0,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,11.0,,0,Transient,68.69,0,0,Check-Out,03/06/2016,90+ days,Couple,206.07
City Hotel,0,11,2017,February,8,19,1,0,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.0,0,0,Check-Out,20/02/2017,8-30 days,Couple,100.0
Resort Hotel,0,0,2017,March,10,5,1,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,B,0,No Deposit,,,0,Transient,60.0,0,0,Check-Out,06/03/2017,,Solo,60.0
Resort Hotel,1,103,2017,March,13,27,1,1,1,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,Non Refund,495.0,,0,Transient,42.0,0,0,Canceled,23/12/2016,90+ days,Solo,84.0
City Hotel,1,169,2017,June,23,8,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19.0,,0,Transient,170.0,0,0,Canceled,21/12/2016,90+ days,Couple,510.0
City Hotel,1,31,2017,June,23,5,1,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10.0,,0,Transient,130.0,0,0,Canceled,05/05/2017,31-90 days,Solo,260.0
City Hotel,0,45,2015,October,44,31,2,5,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,90.64,0,2,Check-Out,07/11/2015,31-90 days,Couple,634.48
City Hotel,1,175,2017,May,20,19,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,44.0,,0,Transient,90.0,0,0,Canceled,25/11/2016,90+ days,Solo,90.0
City Hotel,1,117,2016,September,39,20,0,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,143.1,0,0,Canceled,02/06/2016,90+ days,Couple,429.29999999999995
Resort Hotel,1,70,2017,February,8,22,0,4,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,405.0,0,Transient-Party,42.0,0,0,Canceled,01/02/2017,31-90 days,Couple,168.0
Resort Hotel,0,161,2016,October,43,18,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,314.0,,0,Transient-Party,60.46,0,0,Check-Out,25/10/2016,90+ days,Couple,423.22
City Hotel,0,265,2016,June,26,24,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1,Check-Out,26/06/2016,90+ days,Couple,230.0
Resort Hotel,1,218,2016,August,34,20,4,10,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,91.55,0,0,Canceled,18/01/2016,90+ days,Couple,1281.7
City Hotel,0,241,2016,June,26,20,3,6,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,106.2,1,1,Check-Out,29/06/2016,90+ days,Couple,955.8000000000001
City Hotel,0,89,2016,April,15,4,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,82.45,0,0,Check-Out,08/04/2016,31-90 days,Couple,329.8
City Hotel,0,9,2016,May,22,22,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,109.65,0,0,Check-Out,23/05/2016,8-30 days,Couple,109.65
Resort Hotel,0,4,2017,July,28,10,1,3,2,2.0,0,BB,NOR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,,0,Transient,164.0,0,1,Check-Out,14/07/2017,0-7 days,Family,656.0
Resort Hotel,0,136,2016,September,39,19,1,2,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,E,1,No Deposit,96.0,,0,Transient,76.0,0,0,Check-Out,22/09/2016,90+ days,Couple,228.0
City Hotel,1,30,2015,September,40,30,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,121.0,0,0,Canceled,15/09/2015,8-30 days,Couple,242.0
Resort Hotel,0,16,2017,January,4,27,1,2,2,0.0,0,BB,ITA,Groups,Corporate,0,0,0,A,A,1,No Deposit,,,0,Transient-Party,40.0,0,0,Check-Out,30/01/2017,8-30 days,Couple,120.0
Resort Hotel,0,6,2015,October,42,11,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,113.0,0,Transient,82.0,1,1,Check-Out,13/10/2015,0-7 days,Couple,164.0
Resort Hotel,0,5,2017,March,10,6,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient,30.0,0,0,Check-Out,07/03/2017,0-7 days,Solo,30.0
City Hotel,1,300,2016,November,46,11,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,65.0,0,0,Canceled,14/03/2016,90+ days,Couple,130.0
Resort Hotel,1,232,2016,November,48,26,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,11.0,,0,Transient,30.0,0,0,Canceled,18/10/2016,90+ days,Couple,90.0
Resort Hotel,0,50,2017,June,23,8,0,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,,0,Transient,165.0,0,0,Check-Out,09/06/2017,31-90 days,Couple,165.0
City Hotel,0,126,2017,May,22,30,0,4,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,,0,Transient,117.0,0,0,Check-Out,03/06/2017,90+ days,Couple,468.0
City Hotel,0,124,2016,August,32,5,1,2,3,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,143.7,0,1,Check-Out,08/08/2016,90+ days,Group,431.09999999999997
Resort Hotel,0,29,2017,August,33,16,2,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,272.5,0,2,Check-Out,22/08/2017,8-30 days,Couple,1635.0
City Hotel,1,156,2016,July,31,25,1,2,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,121.5,0,0,Canceled,07/04/2016,90+ days,Family,364.5
Resort Hotel,1,148,2016,August,32,1,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,160.0,0,0,Canceled,06/03/2016,90+ days,Couple,480.0
Resort Hotel,0,122,2015,October,43,22,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,55.0,0,2,Check-Out,26/10/2015,90+ days,Couple,220.0
Resort Hotel,0,4,2016,March,13,21,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,154.0,0,Transient,27.0,0,0,Check-Out,22/03/2016,0-7 days,Solo,27.0
City Hotel,0,104,2017,May,21,26,2,3,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,128.8,0,0,Check-Out,31/05/2017,90+ days,Couple,644.0
Resort Hotel,0,32,2016,November,48,23,4,10,2,0.0,1,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,C,C,2,No Deposit,464.0,,0,Transient,96.0,0,1,Check-Out,07/12/2016,31-90 days,Couple,1344.0
City Hotel,0,47,2016,September,38,11,2,0,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,1,Check-Out,13/09/2016,31-90 days,Couple,250.2
City Hotel,0,136,2016,July,29,10,2,4,2,0.0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,118.0,,0,Transient,72.25,0,1,Check-Out,16/07/2016,90+ days,Couple,433.5
City Hotel,0,36,2017,April,15,15,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,0,Check-Out,16/04/2017,31-90 days,Couple,120.0
City Hotel,1,113,2016,December,50,8,0,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,90.0,0,1,Canceled,19/11/2016,90+ days,Couple,90.0
City Hotel,1,161,2016,March,13,25,1,2,3,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,Non Refund,12.0,,101,Transient,130.0,0,0,Canceled,10/02/2016,90+ days,Group,390.0
Resort Hotel,0,132,2016,August,32,3,2,5,1,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,,0,Transient,194.0,0,0,Check-Out,10/08/2016,90+ days,Solo,1358.0
City Hotel,0,30,2016,May,20,11,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,116.1,0,1,Check-Out,13/05/2016,8-30 days,Couple,232.2
City Hotel,0,10,2016,April,15,9,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,90.0,0,1,Check-Out,11/04/2016,8-30 days,Couple,180.0
City Hotel,1,154,2017,July,29,17,1,3,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,116.1,0,0,Canceled,09/07/2017,90+ days,Couple,464.4
City Hotel,1,69,2017,April,14,6,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,,197.0,0,Transient,85.0,0,0,Canceled,27/01/2017,31-90 days,Solo,255.0
Resort Hotel,0,153,2017,April,15,12,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,90.0,0,2,Check-Out,16/04/2017,90+ days,Couple,360.0
City Hotel,0,71,2015,December,49,4,0,2,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,15.0,,0,Transient,124.44,0,1,Check-Out,06/12/2015,31-90 days,Group,248.88
City Hotel,0,174,2017,June,26,30,2,2,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,150.24,0,0,Check-Out,04/07/2017,90+ days,Group,600.96
Resort Hotel,0,214,2017,March,12,25,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,314.0,,0,Transient-Party,46.64,0,0,Check-Out,01/04/2017,90+ days,Couple,326.48
City Hotel,0,107,2015,August,33,12,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,8.0,,0,Transient-Party,76.5,0,0,Check-Out,13/08/2015,90+ days,Couple,76.5
Resort Hotel,1,34,2016,March,13,20,2,3,3,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,106.4,0,0,Canceled,07/03/2016,31-90 days,Group,532.0
City Hotel,0,209,2017,March,13,30,2,4,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.93,0,1,Check-Out,05/04/2017,90+ days,Couple,545.58
City Hotel,0,0,2016,May,20,13,0,1,2,0.0,0,BB,FRA,Direct,Direct,1,0,0,A,A,0,No Deposit,,,0,Transient-Party,139.0,0,0,Check-Out,14/05/2016,,Couple,139.0
Resort Hotel,0,0,2016,May,23,30,0,0,1,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,I,0,No Deposit,,223.0,0,Transient-Party,0.0,0,0,Check-Out,30/05/2016,,Solo,0.0
Resort Hotel,0,84,2016,September,38,14,0,1,1,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,2,No Deposit,,223.0,0,Transient-Party,60.0,0,0,Check-Out,15/09/2016,31-90 days,Solo,60.0
Resort Hotel,0,49,2015,December,51,17,6,13,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,177.0,,0,Transient,45.33,0,0,Check-Out,05/01/2016,31-90 days,Couple,861.27
City Hotel,0,16,2017,June,22,1,1,3,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.0,0,1,Check-Out,05/06/2017,8-30 days,Couple,540.0
City Hotel,1,80,2016,April,16,10,2,1,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,182.0,,0,Transient,100.0,0,0,Canceled,22/02/2016,31-90 days,Solo,300.0
Resort Hotel,1,152,2016,November,49,27,2,0,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,46.8,0,0,Canceled,04/08/2016,90+ days,Solo,93.6
Resort Hotel,0,31,2016,December,53,30,0,2,2,0.0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,325.0,0,1,Check-Out,01/01/2017,31-90 days,Couple,650.0
Resort Hotel,0,5,2017,January,1,2,1,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,54.0,1,1,Check-Out,07/01/2017,0-7 days,Couple,270.0
City Hotel,1,468,2016,October,43,20,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,21/10/2015,90+ days,Couple,124.0
Resort Hotel,1,236,2016,May,20,12,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315.0,,0,Transient-Party,48.0,0,0,Canceled,28/09/2015,90+ days,Couple,192.0
City Hotel,1,86,2016,January,4,22,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,29.0,,35,Transient,85.0,0,0,Canceled,02/12/2015,31-90 days,Couple,85.0
City Hotel,0,87,2016,June,24,11,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,118.0,,0,Transient,95.0,0,0,Check-Out,15/06/2016,31-90 days,Couple,380.0
City Hotel,0,210,2015,October,41,8,1,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,12.0,,0,Transient-Party,72.75,0,0,Check-Out,12/10/2015,90+ days,Couple,291.0
City Hotel,1,69,2016,June,25,12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236.0,,0,Transient,120.0,0,0,Canceled,27/04/2016,31-90 days,Solo,720.0
Resort Hotel,0,0,2016,November,48,23,0,1,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,1,0,1,A,D,0,No Deposit,6.0,,0,Transient,34.0,0,1,Check-Out,24/11/2016,,Couple,34.0
City Hotel,0,16,2016,June,24,8,0,1,1,0.0,0,BB,TUR,Groups,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,92.65,0,0,Check-Out,09/06/2016,8-30 days,Solo,92.65
City Hotel,1,318,2015,August,36,31,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Contract,62.0,0,0,Canceled,01/01/2015,90+ days,Couple,124.0
City Hotel,0,43,2017,June,25,23,2,4,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,146.67,0,1,Check-Out,29/06/2017,31-90 days,Couple,880.02
Resort Hotel,1,3,2017,April,15,9,2,1,2,0.0,0,BB,PRT,Corporate,Direct,0,0,0,A,F,0,Non Refund,,,0,Transient,100.0,0,0,Canceled,06/04/2017,0-7 days,Couple,300.0
City Hotel,1,30,2016,April,16,14,0,2,2,0.0,0,HB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,157.5,0,0,Canceled,10/04/2016,8-30 days,Couple,315.0
Resort Hotel,1,149,2016,July,30,23,2,5,2,1.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,96.0,,0,Transient,195.75,0,1,Canceled,17/03/2016,90+ days,Family,1370.25
